user_id,age,gender,subscription_type,tenure_months,weekly_viewing_hours,content_diversity,price_increase,technical_issues,customer_service_calls,account_sharing,competing_services,last_login_days,binge_watching,user_rating,recommended_content_watched,signup_date,region,device_type,churn_probability
955,51,F,Premium,25,8.061500417957195,3,0,1,1,0,1,12,0,2.0147771803540477,0.6386437600345539,2025-03-16 18:28:14.279677,Latin America,TV,0.39412545803146737
956,66,Other,Premium,39,7.931921671851786,2,1,1,0,0,2,9,0,2.975565408824992,0.17106009253335164,2025-03-17 18:28:14.279677,Latin America,Computer,0.5519289867102719
957,31,M,Standard,49,7.611772086979974,4,0,1,2,0,1,19,1,3.474749398847885,0.8604306680885426,2025-03-18 18:28:14.279677,Oceania,TV,0.2787361249208457
958,43,M,Standard,28,3.7243231401330252,4,1,0,1,0,0,23,0,1.2623634586585486,0.5320134786633633,2025-03-19 18:28:14.279677,Latin America,Computer,0.552893886803871
959,62,F,Basic,33,9.361726592409049,4,0,1,0,1,2,12,0,3.820319712735167,0.4109418332206475,2025-03-20 18:28:14.279677,Oceania,TV,0.3924659180423033
960,44,F,Standard,54,7.19696181576345,4,1,0,0,0,2,16,0,3.1741443905890394,0.6020536729270451,2025-03-21 18:28:14.279677,Oceania,Computer,0.5008776477674829
961,26,M,Basic,37,0.0,3,1,0,0,1,3,6,1,3.1031172272731427,0.6349537129722892,2025-03-22 18:28:14.279677,Asia,Tablet,0.5400947317106846
962,43,M,Standard,9,20.264860122508317,7,0,1,0,1,4,27,1,2.1681822323916604,0.042783280983794136,2025-03-23 18:28:14.279677,North America,Tablet,0.455538899629389
963,64,M,Basic,18,15.443848271083361,9,0,1,2,1,3,5,1,3.3792923979623075,0.9998926667050493,2025-03-24 18:28:14.279677,Latin America,Computer,0.32967467930619176
964,39,F,Basic,56,8.11849637537502,5,0,0,0,1,2,12,1,1.1099715585270986,0.3639195768044755,2025-03-25 18:28:14.279677,North America,Tablet,0.3671771210480081
965,64,M,Standard,59,10.094095248702992,4,1,1,0,0,2,27,1,1.258801322015954,0.06154264690989619,2025-03-26 18:28:14.279677,North America,Mobile,0.5277967459548754
966,47,M,Basic,21,4.141728263412191,2,1,1,0,1,4,16,1,3.935480348851366,0.8523231747755152,2025-03-27 18:28:14.279677,North America,TV,0.5762479206145154
967,60,M,Standard,2,18.47861438905433,2,1,0,1,1,1,14,1,2.2875653701358556,0.9930186792123122,2025-03-28 18:28:14.279677,Oceania,Computer,0.5073071965252253
968,65,M,Basic,58,19.486443473865556,5,0,1,0,1,4,3,0,2.3878683024979352,0.8163585092160902,2025-03-29 18:28:14.279677,North America,Tablet,0.3700708691605533
969,34,M,Basic,43,10.783468641232623,7,0,0,0,0,3,27,0,1.8335408130258073,0.8518824898598457,2025-03-30 18:28:14.279677,Latin America,Tablet,0.4190728838687883
970,43,F,Standard,59,15.117653220926723,9,1,0,0,1,1,14,0,2.7824827683997286,0.6259351142194509,2025-03-31 18:28:14.279677,Oceania,Mobile,0.42548494914584606
971,53,M,Basic,38,10.876433894669619,7,0,1,0,0,3,13,0,1.2079737256452012,0.9223255782209329,2025-04-01 18:28:14.279677,Latin America,TV,0.4162094740248054
972,18,F,Basic,58,3.3163728056203468,5,1,1,0,1,4,20,1,2.2014528942844547,0.03573855172746754,2025-04-02 18:28:14.279677,Oceania,Mobile,0.5794560308214587
973,25,M,Standard,40,7.940883155181714,6,0,0,0,0,1,10,0,3.10849568711079,0.766723862954201,2025-04-03 18:28:14.279677,Europe,Computer,0.32023117441875837
974,66,F,Basic,36,10.659639833859785,3,0,1,0,1,4,23,0,2.862527686236548,0.6707102283340756,2025-04-04 18:28:14.279677,Europe,Tablet,0.4627517980479885
975,52,F,Premium,50,7.7272614062827785,5,0,0,0,0,0,3,0,4.998678572492135,0.049584970524002236,2025-04-05 18:28:14.279677,Europe,Tablet,0.27304503816377257
976,69,F,Basic,43,8.90673361282482,8,0,1,0,0,2,2,1,2.55505860846764,0.5439735789764794,2025-04-06 18:28:14.279677,Europe,Tablet,0.31707715784664986
977,32,F,Basic,37,9.543002212454427,1,0,0,3,0,1,1,1,2.5479962370172355,0.5150603457578695,2025-04-07 18:28:14.279677,Oceania,Mobile,0.3429629583087578
978,64,M,Standard,15,9.595607510672693,1,0,1,0,0,2,19,0,3.0143271096578412,0.6915342250769767,2025-04-08 18:28:14.279677,North America,Mobile,0.43208838867450605
979,39,M,Basic,28,10.261292452487416,7,0,0,0,0,0,26,0,1.7612124410849193,0.07753141160917254,2025-04-09 18:28:14.279677,Asia,TV,0.4088527861690586
980,31,F,Basic,18,4.6969746680169955,5,0,0,1,0,1,9,0,4.505217691836632,0.805278785328412,2025-04-10 18:28:14.279677,Asia,Computer,0.35809490041795566
981,43,Other,Basic,34,6.414919254360319,5,0,0,0,1,2,29,0,3.289071155457794,0.13940344201150467,2025-04-11 18:28:14.279677,Europe,TV,0.43918047104345304
982,45,F,Basic,22,3.5770786715001535,1,1,1,0,1,2,12,0,1.7684305567976897,0.41866461346187267,2025-04-12 18:28:14.279677,North America,TV,0.6310201913241428
983,40,F,Premium,11,14.889077748431003,9,1,0,0,1,1,19,1,4.173766365488529,0.881288007501636,2025-04-13 18:28:14.279677,Latin America,Tablet,0.43249164062780954
984,31,F,Basic,58,0.0,1,1,1,0,0,2,28,0,1.137328684571413,0.5605316054954964,2025-04-14 18:28:14.279677,North America,Mobile,0.6065601793671304
985,41,M,Standard,57,15.767951716584626,5,1,0,0,0,2,25,0,4.9302568023417095,0.3795909137547343,2025-04-15 18:28:14.279677,Latin America,Computer,0.46159370054654547
986,19,M,Premium,13,16.931746986314216,9,0,1,1,0,1,20,0,4.460597339085485,0.048202242045836785,2025-04-16 18:28:14.279677,Asia,TV,0.35241920904813195
987,62,F,Standard,4,8.489097065086893,4,0,2,1,1,2,28,0,3.3185578221360794,0.6722735172017217,2025-04-17 18:28:14.279677,North America,Computer,0.5223703069003519
988,43,F,Premium,22,0.0,8,0,0,1,1,2,22,0,1.445182651028266,0.986546765306784,2025-04-18 18:28:14.279677,North America,Tablet,0.41853091347600024
989,31,M,Basic,7,8.193447190163548,6,1,0,0,0,3,24,0,1.8610910931586857,0.9117963987583829,2025-04-19 18:28:14.279677,Asia,TV,0.6324205114376277
990,68,F,Premium,43,9.679079193555904,3,0,0,0,0,3,17,0,2.1177406812542525,0.717296077573428,2025-04-20 18:28:14.279677,North America,Mobile,0.4120412717281794
991,24,M,Basic,54,4.947008900355433,4,0,0,0,1,0,20,1,1.964126951614444,0.10529285825594503,2025-04-21 18:28:14.279677,Latin America,TV,0.34013022882563154
992,20,F,Standard,24,7.423908030958787,2,1,1,0,1,3,15,0,2.990080041813783,0.23944009340039418,2025-04-22 18:28:14.279677,North America,Tablet,0.6078071498603586
993,64,M,Standard,4,17.650975994316756,1,0,0,0,1,3,10,0,4.778241481068591,0.18684901945328702,2025-04-23 18:28:14.279677,Latin America,TV,0.436409815036378
994,40,M,Basic,28,13.324635811508704,8,0,1,0,1,0,9,0,2.776690339071242,0.3554616402556453,2025-04-24 18:28:14.279677,Europe,Tablet,0.3382343157732517
995,63,F,Standard,15,5.377179428109501,1,0,2,0,0,2,8,1,3.646258272693622,0.2355172277915355,2025-04-25 18:28:14.279677,North America,TV,0.4749731857289033
996,60,M,Standard,1,2.0120041520228398,1,0,0,1,0,2,11,0,3.7543328239152927,0.2444394459716932,2025-04-26 18:28:14.279677,Latin America,Computer,0.4667149819666828
997,64,F,Basic,55,8.364913411951145,4,0,0,0,0,3,29,1,4.486322901017931,0.6167299353754057,2025-04-27 18:28:14.279677,Asia,Mobile,0.3434691231488736
998,62,F,Basic,3,8.93271610324781,6,0,1,0,0,0,28,1,1.135285150286077,0.3187026559613835,2025-04-28 18:28:14.279677,Europe,Tablet,0.4224937319897137
999,35,F,Standard,14,12.480995936816582,9,0,1,1,0,2,18,0,2.6173202373901687,0.6771628764724731,2025-04-29 18:28:14.279677,North America,Computer,0.3872144119358921
1000,55,M,Standard,38,7.323416437161705,1,0,0,0,0,4,0,1,4.138940456344397,0.9478896591461805,2025-04-30 18:28:14.279677,Latin America,Tablet,0.3458465417081463
